"name","abbreviated_name","authorized_bidder","company","fax_number","project_id"
THE UNIVERSITY OF CHICAGO,UNICH020,true,THE UNIVERSITY OF CHICAGO,"",1169829
PLATINUM SPECIALTY SERVICES INC,PLASC010,true,PLATINUM SPECIALTY SERVICES INC,"",1136614
C L COATINGS LLC,CLCOA010,true,C L COATINGS LLC,(815) 464-3062,1136614
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,"",1169829
THE SEATON GROUP INC,SEAGR010,true,THE SEATON GROUP INC,(847) 895-9389,1136614
STONE MOUNTAIN ACCESS GROUP INC *,STOMO010,true,STONE MOUNTAIN ACCESS GROUP INC *,(708) 544-9013,1136614
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,,1170740
CALANCE*,CALAN010,true,CALANCE*,,1170740
SEAL TIGHT EXTERIORS INC,POPRO010,true,SEAL TIGHT EXTERIORS INC,(708) 755-2141,1136614
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1170740
CAPITOL GLASS & ARCHITECTURAL METALS INC,CAPGL010,true,CAPITOL GLASS & ARCHITECTURAL METALS INC,(847) 952-1044,1136614
KELLERMEYER GODFRYT HART,KELGO010,true,KELLERMEYER GODFRYT HART,(847) 692-0037,1170789
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,"",1170789
CALANCE*,CALAN010,true,CALANCE*,"",1170789
AMERICAN BUILDING SERVICES,AMEBU005,true,AMERICAN BUILDING SERVICES,(847) 541-0020,1133845
NELSON FIRE PROTECTION,NELFI010,true,NELSON FIRE PROTECTION,(815) 877-6042,1133845
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1170789
Owner TEST Company,"",true,Owner TEST Company,"",1170871
WHEELER-KEARNS ARCHITECTS,WHEKE010,true,WHEELER-KEARNS ARCHITECTS,"",1133845
PREMIER MECHANICAL INC *,PREME030,true,PREMIER MECHANICAL INC *,(630) 543-5400,1133845
CALANCE*,CALAN010,true,CALANCE*,,1170871
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,,1170871
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1170871
CHIARAVALLE MONTESSORI SCHOOL,CHIMO900,true,CHIARAVALLE MONTESSORI SCHOOL,(847) 864-2206,1133845
BUILT BEST FENCE CO INC,BUIBE010,true,BUILT BEST FENCE CO INC,(630) 543-0325,1133845
CALANCE*,CALAN010,true,CALANCE*,,1170943
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,,1170943
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1170943
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,,1171201
STAIR ONE INC,STAON010,true,STAIR ONE INC,(847) 604-9304,1133845
SPRAY INSULATIONS INC *,SPRIN010,true,SPRAY INSULATIONS INC *,(847) 965-7841,1133845
RANDOLPH PLACE RESIDENCES CONDOMINIUM ASSOCIATION,RANDO011,true,RANDOLPH PLACE RESIDENCES CONDOMINIUM ASSOCIATION,"",1133837
CALANCE*,CALAN010,true,CALANCE*,"",1133837
Owner TEST Company,"",true,Owner TEST Company,"",1171223
SPECIALTIES DIRECT INC,SPEDI010,true,SPECIALTIES DIRECT INC,"",1133837
ED FOGARTY CONCRETE CONSTRUCTION INC,FOGCO010,true,ED FOGARTY CONCRETE CONSTRUCTION INC,(630) 904-7873,1133837
INTRINSIC SCHOOLS,INTSC900,true,INTRINSIC SCHOOLS,"",1133837
GARAVENTA USA INC,GARUS010,true,GARAVENTA USA INC,"",1133837
ART MAGIC CARPENTRY,ARTMA010,true,ART MAGIC CARPENTRY,"",1133837
E & K OF CHICAGO *,EKOFC010,true,E & K OF CHICAGO *,(630) 530-9031,1133837
POBLOCKI SIGN CO INC,POBSI010,true,POBLOCKI SIGN CO INC,(414) 453-3070,1133837
CALANCE*,CALAN010,true,CALANCE*,,1171506
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,,1171506
GREAT LAKES WEST,GRLAK010,true,GREAT LAKES WEST,"",1133837
BULLEY & ANDREWS CONCRETE RESTORATION LLC,,true,BULLEY & ANDREWS CONCRETE RESTORATION LLC,,1171506
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,,1171565
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,,1171565
CALANCE*,CALAN010,true,CALANCE*,,1171565
SCOTT LABORATORY SOLUTIONS,SCOLA010,true,SCOTT LABORATORY SOLUTIONS,(865) 539-9101,1133837
AMS MECHANICAL SYSTEMS INC **,AMSME010,true,AMS MECHANICAL SYSTEMS INC **,(630) 887-0770,1133837
BULLEY & ANDREWS CONCRETE RESTORATION LLC,,true,BULLEY & ANDREWS CONCRETE RESTORATION LLC,,1171565
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,,1171974
JADE CARPENTRY CONTRACTORS INC,JADCA010,true,JADE CARPENTRY CONTRACTORS INC,(773) 594-0442,1133837
CALANCE*,CALAN010,true,CALANCE*,,1171974
THE HUFF CO INC,HUFCO010,true,THE HUFF CO INC,(614) 486-6961,1133837
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1171974
G & M ELECTRICAL CONTRACTORS CO,GMELE010,true,G & M ELECTRICAL CONTRACTORS CO,(773) 278-8038,1133837
CELTIC COMMERICAL PAINTING *,CELCO010,true,CELTIC COMMERICAL PAINTING *,(630) 783-3499,1129288
MIDLAND ENGINEERING,MIDEN010,true,MIDLAND ENGINEERING,(219) 272-7400,1172268
ALLIANCE CONCRETE SAWING & DRILLING *,ALLCO030,true,ALLIANCE CONCRETE SAWING & DRILLING *,(847) 783-6595,1129288
GOUGH INC,GOUIN010,true,GOUGH INC,"219-756-2202",1172268
COLD SPRING GRANITE CO,COLSP010,true,COLD SPRING GRANITE CO,(320) 685-5053,1172268
SPRAY INSULATIONS INC *,SPRIN010,true,SPRAY INSULATIONS INC *,(847) 965-7841,1172268
SCHINDLER ELEVATOR CORP,SCHEL005,true,SCHINDLER ELEVATOR CORP,(312) 730-7120,1172268
ALT & WITZIG ENGINEERING INC,ALTWI010,true,ALT & WITZIG ENGINEERING INC,"",1172268
PRECISION WALL SYSTEMS,PREWA005,true,PRECISION WALL SYSTEMS,(574) 299-4505,1172268
ZIOLKOWSKI CONSTRUCTION INC,ZIOCO010,true,ZIOLKOWSKI CONSTRUCTION INC,(574) 234-0151,1172268
STRUCTURAL STEEL SERVICES,STRST010,true,STRUCTURAL STEEL SERVICES,(765) 662-9052,1172268
ESCARPITA CONSTRUCTION CO,ESCCO010,true,ESCARPITA CONSTRUCTION CO,(708) 452-0808,1129288
KREZ GROUP PURCHASING LLC,KREGR010,true,KREZ GROUP PURCHASING LLC,,1172268
SCHOOL OF THE ART INSTITUTE OF CHICAGO,ARTIN017,true,SCHOOL OF THE ART INSTITUTE OF CHICAGO,"",1129288
GREEN DEMOLITION,GREDE010,true,GREEN DEMOLITION,(773) 477-7149,1172268
ROBERT A M STERN ARCHITECTS LLP,STERO005,true,ROBERT A M STERN ARCHITECTS LLP,,1172268
ST JOSEPH COUNTY PUBLIC LIBRARY,STJOS890,true,ST JOSEPH COUNTY PUBLIC LIBRARY,"",1172268
INTERIOR FINISHES,INTFI007,true,INTERIOR FINISHES,,1172268
ART MOSAIC & TILE CO,ARTMO010,true,ART MOSAIC & TILE CO,,1172268
MECHANICAL CONCEPTS INC,MECCO007,true,MECHANICAL CONCEPTS INC,"",1172268
ARKOS DESIGN,ARKDE010,true,ARKOS DESIGN,"",1172268
ROBERT HENRY CORP,HENRO015,true,ROBERT HENRY CORP,"",1172268
HERRMAN & GOETZ,HERGO010,true,HERRMAN & GOETZ,"",1172268
INDIANA EARTH,INDEA010,true,INDIANA EARTH,"",1172268
LARSON-DANIELSON,LARDA005,true,LARSON-DANIELSON,"",1172268
E J WHITE,WHIEJ010,true,E J WHITE,"",1172268
CIRCLE DESIGN GROUP,CIRDE010,true,CIRCLE DESIGN GROUP,"",1172268
FINK ROBERT & PETRIE INC,FINRO010,true,FINK ROBERT & PETRIE INC,"",1172268
KELLER NORTH AMERICA,KELNO010,true,KELLER NORTH AMERICA,,1172268
CITY LIGHTS LTD,CITLI010,true,CITY LIGHTS LTD,"",1129288
GILCO SCAFFOLDING CO LLC,GILSC010,true,GILCO SCAFFOLDING CO LLC,(847) 298-1797,1129288
ALLIANCE ARCHITECTS,ALLAR015,true,ALLIANCE ARCHITECTS,"",1172268
FOEGLEY LANDSCAPE INC,FOELA010,true,FOEGLEY LANDSCAPE INC,"",1172268
TPC TECHNOLOGIES,TPCTE010,true,TPC TECHNOLOGIES,"",1172268
FEDERAL RENT-A-FENCE INC *,FEDRE010,true,FEDERAL RENT-A-FENCE INC *,(800) 256-4783,1129288
BOSS DISPLAY CORP,BOSDI010,true,BOSS DISPLAY CORP,"",1172268
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,,1172268
JONES LANG LASALLE AMERICAS INC,JONLA902,true,JONES LANG LASALLE AMERICAS INC,(312) 954-0333,1126687
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,"",1126687
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1172268
A HORN INC *,HORNA010,true,A HORN INC *,(847) 382-4176,1126687
PREMIUM CONCRETE INC *,PRECO030,true,PREMIUM CONCRETE INC *,(847) 524-0502,1126687
BERTSCH-FRANK & ASSOCIATES,BERFR010,true,BERTSCH-FRANK & ASSOCIATES,,1172268
ARCHITECTURAL GLASS WORKS *,ARCGL010,true,ARCHITECTURAL GLASS WORKS *,(708) 444-7557,1126687
BOFO WATERPROOFING LLC *,BOFWA010,true,BOFO WATERPROOFING LLC *,(708) 687-3585,1126687
GREAT LAKES STAIR & STEEL INC,GRELA060,true,GREAT LAKES STAIR & STEEL INC,(708) 430-2929,1126687
K & E PAINTING & DECORATING INC *,KEPAI010,true,K & E PAINTING & DECORATING INC *,(847) 437-9930,1126687
COMMERCIAL SPECIALTIES INC,COMSP005,true,COMMERCIAL SPECIALTIES INC,(847) 545-9970,1126687
Owner TEST Company,"",true,Owner TEST Company,"",1172495
Subcontractor TEST Company,Test Code,true,Subcontractor TEST Company,(333) 654-9995,1172495
Architect TEST Company,,true,Architect TEST Company,,1172495
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,,1172495
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,,1172495
CALANCE*,CALAN010,true,CALANCE*,,1172495
BREAK THRU ENTERPRISES INC,BRETH010,true,BREAK THRU ENTERPRISES INC,"630-599-1910",1126687
ADVANCE MECHANICAL SYSTEMS INC,ADVME010,true,ADVANCE MECHANICAL SYSTEMS INC,(847) 593-2536,1126687
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,,1172514
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,,1172514
CALANCE*,CALAN010,true,CALANCE*,,1172514
LA FORCE LLC,LAFOR010,true,LA FORCE LLC,(414) 497-4955,1126687
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,"",1126687
BULLEY & ANDREWS CONCRETE RESTORATION LLC,,true,BULLEY & ANDREWS CONCRETE RESTORATION LLC,,1172514
Owner TEST Company,"",true,Owner TEST Company,"",1172561
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,,1172561
CRUZ BROTHERS CONSTRUCTION COMPANY INC,CRUBR010,true,CRUZ BROTHERS CONSTRUCTION COMPANY INC,"773-731-8679",1124393
DRAGON OPERATORS INC,DRAOP010,true,DRAGON OPERATORS INC,,1124393
CALANCE*,CALAN010,true,CALANCE*,,1172561
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,,1172561
WATERTON ASSOCIATES LLC,WATAS900,true,WATERTON ASSOCIATES LLC,,1124393
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1124393
BULLEY & ANDREWS,BULAN030,true,BULLEY & ANDREWS,,1124393
TGRWA STRUCTURAL ENGINEERS,TGRST010,true,TGRWA STRUCTURAL ENGINEERS,,1124393
CALANCE*,CALAN010,true,CALANCE*,,1172641
GE APPLIANCES A HAIER CO,HAIUS010,true,GE APPLIANCES A HAIER CO,,1124393
QUEST CABINETS,QUECA010,true,QUEST CABINETS,"",1124393
GUTIGLASS SERVICES,GUTSE010,true,GUTIGLASS SERVICES,,1124393
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,,1172647
JONES LANG LASALLE,JONLA901,true,JONES LANG LASALLE,,1124393
HOERR SCHAUDT LANDSCAPE ARCHITECTS,HOESC900,true,HOERR SCHAUDT LANDSCAPE ARCHITECTS,(312) 492-7101,1124393
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1172647
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,,1172653
PRO-BEL USA INC,PROBE015,true,PRO-BEL USA INC,"905-427-2545",1124393
BEVERLY ASPHALT PAVING CO,BEVAS010,true,BEVERLY ASPHALT PAVING CO,"773-247-6345",1124393
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,,1172653
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1172653
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,,1172658
THE UNIVERSITY OF CHICAGO,UNICH020,true,THE UNIVERSITY OF CHICAGO,,1172658
UNIVERSITY OF CHICAGO,UNICH027,true,UNIVERSITY OF CHICAGO,,1172658
ASSA ABLOY ENTRANCE SYSTEMS US INC,ASSAB005,true,ASSA ABLOY ENTRANCE SYSTEMS US INC,,1124393
CALANCE*,CALAN010,true,CALANCE*,,1172658
ASSA ABLOY GLOBAL SOLUTIONS INC,ASSAB002,true,ASSA ABLOY GLOBAL SOLUTIONS INC,,1124393
UNIVERSITY OF CHICAGO,UNICH920,true,UNIVERSITY OF CHICAGO,,1172658
BATHXCESSORIES INC *,BATHX010,true,BATHXCESSORIES INC *,(312) 856-9174,1124393
ARTLOW SYSTEMS *,ARTSY010,true,ARTLOW SYSTEMS *,(630) 653-8171,1124393
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,,1172668
CALANCE*,CALAN010,true,CALANCE*,,1172668
REX ELECTRIC & TECHNOLOGIES LLC,REXEL010,true,REX ELECTRIC & TECHNOLOGIES LLC,(312) 251-3667,1124393
JENSEN WINDOW CORP,JENWI010,true,JENSEN WINDOW CORP,(708) 599-6158,1124393
Owner TEST Company,"",true,Owner TEST Company,"",1172746
KINSALE CONTRACTING GROUP INC **,KINCO010,true,KINSALE CONTRACTING GROUP INC **,"630-325-7401",1124393
NORTHWORKS,NORTH030,true,NORTHWORKS,(312) 440-9851,1124393
RESTORE WORKS *,RESWO020,true,RESTORE WORKS *,"844-788-5902",1172746
CONSTRUCTION CLEANING CO,CONCL010,true,CONSTRUCTION CLEANING CO,(312) 666-8943,1124393
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,"",1172746
"WISS, JANNEY, ELSTNER ASSOCIATES INC",WISJA010,true,"WISS, JANNEY, ELSTNER ASSOCIATES INC","847-291-9599",1172746
WINDOW TREATMENTS INC,WINTR010,true,WINDOW TREATMENTS INC,(773) 561-8233,1124393
CALANCE*,CALAN010,true,CALANCE*,"",1172746
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,"",1172746
"WISS, JANNEY, ELSTNER ASSOCIATES INC",WISJA900,true,"WISS, JANNEY, ELSTNER ASSOCIATES INC","847-291-9599",1172746
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1172746
"WISS, JANNEY, ELSTNER ASSOCIATES INC",WISJA012,true,"WISS, JANNEY, ELSTNER ASSOCIATES INC",,1172746
UNIVERSITY OF CHICAGO,UNICH027,true,UNIVERSITY OF CHICAGO,,1124393
Owner TEST Company,"",true,Owner TEST Company,"",1172861
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,,1172861
PROARC ELECTRICAL CONSTRUCTION CO *,PROEL010,true,PROARC ELECTRICAL CONSTRUCTION CO *,(847) 427-0696,1172861
USA HOIST CO INC,USAHO010,true,USA HOIST CO INC,(773) 486-1450,1124393
DAVID ARCHITECTURAL METALS INC,DAVAR010,true,DAVID ARCHITECTURAL METALS INC,,1124393
CHARTER SILLS & ASSOCIATES INC,CHASI010,true,CHARTER SILLS & ASSOCIATES INC,(312) 759-5910,1124393
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,,1172861
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1172861
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,,1173078
ACCESS ELEVATOR INC,ACCEL005,true,ACCESS ELEVATOR INC,(630) 595-6249,1124393
"555 INTERNATIONAL INC","555IN010",true,"555 INTERNATIONAL INC",(773) 376-0555,1124393
ARCHITECTURAL BRONZE & ALUMINUM CORP,ARCBR010,true,ARCHITECTURAL BRONZE & ALUMINUM CORP,(847) 266-7301,1124393
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1173078
Owner TEST Company,"",true,Owner TEST Company,"",1173229
Subcontractor TEST Company,Test Code,true,Subcontractor TEST Company,(333) 654-9995,1173229
Architect TEST Company,"",true,Architect TEST Company,"",1173229
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,"",1173229
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,"",1173229
CALANCE*,CALAN010,true,CALANCE*,"",1173229
CONTROL ENGINEERING CORP,CONEN008,true,CONTROL ENGINEERING CORP,(630) 954-1380,1124393
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1173229
Subcontractor TEST Company,Test Code,true,Subcontractor TEST Company,(333) 654-9995,1173519
BAUMGARTNER CONSTRUCTION INC *,BAUCO010,true,BAUMGARTNER CONSTRUCTION INC *,(630) 420-0621,1124393
BLOCK ELECTRIC CO INC *,BLOEL010,true,BLOCK ELECTRIC CO INC *,(847) 647-6980,1173519
SAFWAY ATLANTIC LLC **,SAFSE030,true,SAFWAY ATLANTIC LLC **,(630) 833-5845,1173519
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,"",1173519
RICHARDS & WEYER CONSTR CO INC,RICWE010,true,RICHARDS & WEYER CONSTR CO INC,(708) 442-1990,1124393
CALANCE*,CALAN010,true,CALANCE*,"",1173519
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,"",1173519
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1173519
V3 COMPANIES,V3CON010,true,V3 COMPANIES,"630-724-0384",1124393
GEOCON PROFESSIONAL SERVICES LLC,GEOPR010,true,GEOCON PROFESSIONAL SERVICES LLC,(815) 806-0301,1124393
CALANCE*,CALAN010,true,CALANCE*,,1173533
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,,1173533
N A FAVIA BUILDER INC / DBA ALPINE ACOUSTICS *,FAVNA010,true,N A FAVIA BUILDER INC / DBA ALPINE ACOUSTICS *,(847) 744-5994,1124393
OAKTON ARCHITECTURAL GLASS,OAKAR010,true,OAKTON ARCHITECTURAL GLASS,,1124393
HILL MECHANICAL PLUMBING,HILME020,true,HILL MECHANICAL PLUMBING,(847) 451-4270,1124393
CALANCE*,CALAN010,true,CALANCE*,,1173657
FIVE STAR DECORATING INC,FIVST005,true,FIVE STAR DECORATING INC,(630) 458-4499,1124393
VALOR TECHNOLOGIES INC,VALTE010,true,VALOR TECHNOLOGIES INC,(630) 679-9809,1124393
MILBURN LLC *,MILBU010,true,MILBURN LLC *,,1124393
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,,1173809
SPROVIERI'S CUSTOM COUNTERS,SPRCU010,true,SPROVIERI'S CUSTOM COUNTERS,(630) 543-3403,1124393
NU-TILE AND MARBLE INC,NUTIL010,true,NU-TILE AND MARBLE INC,,1124393
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1173809
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,,1173896
BOURBON MARBLE INC,BOUMA010,true,BOURBON MARBLE INC,(847) 229-8912,1124393
HARD ROCK TECHNOLOGIES INC,HARRO020,true,HARD ROCK TECHNOLOGIES INC,(847) 577-3881,1124393
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,,1173896
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1173896
PRESTIGE DISTRIBUTION INC *,PREDI010,true,PRESTIGE DISTRIBUTION INC *,(847) 480-7668,1124393
KREZ GROUP PURCHASING LLC,KREGR010,true,KREZ GROUP PURCHASING LLC,,1124393
CALANCE*,CALAN010,true,CALANCE*,,1173938
INTRINSIC LANDSCAPING INC,INTLA010,true,INTRINSIC LANDSCAPING INC,"",1124393
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1173938
HILL FIRE PROTECTION LLC,STALI010,true,HILL FIRE PROTECTION LLC,(219) 728-2998,1124393
EVERGREENE ARCHITECTURAL ARTS,EVEPA010,true,EVERGREENE ARCHITECTURAL ARTS,(212) 244-6204,1124393
KELLERMEYER GODFRYT HART,KELGO010,true,KELLERMEYER GODFRYT HART,(847) 692-0037,1174013
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,"",1174013
CALANCE*,CALAN010,true,CALANCE*,"",1174013
BLOCK ELECTRIC CO INC *,BLOEL010,true,BLOCK ELECTRIC CO INC *,(847) 647-6980,1124393
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1174013
ALL-TECH DECORATING CO *,ALLTE010,true,ALL-TECH DECORATING CO *,(630) 378-0004,1124393
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,,1174014
CALANCE*,CALAN010,true,CALANCE*,,1174014
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,,1174014
BREAK THRU ENTERPRISES INC,BRETH010,true,BREAK THRU ENTERPRISES INC,"630-599-1910",1124393
ELLIOT CONSTRUCTION CORP *,ELLCO010,true,ELLIOT CONSTRUCTION CORP *,(630) 469-1957,1124393
NAWKAW MIDWEST INC *,NAWMI010,true,NAWKAW MIDWEST INC *,(630) 681-1450,1124393
HILL MECHANICAL CORP *,HILME010,true,HILL MECHANICAL CORP *,"847-451-4270",1124393
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,,1174025
HARD ROCK CONCRETE CUTTERS INC,HARRO010,true,HARD ROCK CONCRETE CUTTERS INC,(847) 699-0292,1124393
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,,1174189
LOUIS HOFFMANN CO,HOFLO010,true,LOUIS HOFFMANN CO,(262) 251-7123,1124393
STUART DEAN CO INC,STUDE010,true,STUART DEAN CO INC,(312) 787-6168,1124393
MARVIN FEIG & ASSOCIATES LTD,FEIMA010,true,MARVIN FEIG & ASSOCIATES LTD,(847) 647-2001,1124393
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1174189
THE UNIVERSITY OF CHICAGO,UNICH020,true,THE UNIVERSITY OF CHICAGO,,1124393
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,,1174653
CALANCE*,CALAN010,true,CALANCE*,,1174653
AMS MECHANICAL SYSTEMS INC **,AMSME010,true,AMS MECHANICAL SYSTEMS INC **,(630) 887-0770,1124393
"WISS, JANNEY, ELSTNER ASSOCIATES INC",WISJA900,true,"WISS, JANNEY, ELSTNER ASSOCIATES INC","847-291-9599",1174653
DIVERZIFY+ LLC,MRDAV010,true,DIVERZIFY+ LLC,(847) 250-4601,1124393
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1174653
PHOENIX WELDING CO INC,PHOWE010,true,PHOENIX WELDING CO INC,(630) 616-1707,1124393
FIRST SERVICE RESIDENTIAL,FIRRE900,true,FIRST SERVICE RESIDENTIAL,"",1175015
"1448 LAKE SHORE DRIVE BUILDING CORP","144LA900",true,"1448 LAKE SHORE DRIVE BUILDING CORP","",1175015
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,"",1175015
FIRSTSERVICE RESIDENTIAL,DRAKR900,true,FIRSTSERVICE RESIDENTIAL,(312) 795-2746,1175015
"CURTAIN WALL DESIGN & CONSULTING, INC",CURWA900,true,"CURTAIN WALL DESIGN & CONSULTING, INC",(312) 251-7101,1175015
CALANCE*,CALAN010,true,CALANCE*,"",1175015
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,"",1175015
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1175015
TNA SEALANTS INC,TNASE010,true,TNA SEALANTS INC,(630) 393-2004,1124393
WAUKEGAN STEEL LLC,WAUST010,true,WAUKEGAN STEEL LLC,(847) 662-2818,1124393
CALANCE*,CALAN010,true,CALANCE*,,1175307
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,,1175307
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1175307
JOHN CARETTI & CO *,CARJO010,true,JOHN CARETTI & CO *,(847) 965-7841,1124393
ABT ELECTRONICS,ABTTV010,true,ABT ELECTRONICS,(847) 544-2270,1124393
L B HALL ENTERPRISES INC *,HALLB010,true,L B HALL ENTERPRISES INC *,(847) 439-2688,1124393
SPRINGER BLUE PRINT SERVICE INC,SPRBL010,true,SPRINGER BLUE PRINT SERVICE INC,(773) 238-9839,1124393
RALPH H SIMPSON CO *,SIMRA010,true,RALPH H SIMPSON CO *,(630) 782-9101,1124393
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,,1175352
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,,1175352
SIEMENS BUSINESS COMMUNICATIONS SYS INC,SIEBU010,true,SIEMENS BUSINESS COMMUNICATIONS SYS INC,,1124393
MURPHY MARBLE CO INC,MURMA010,true,MURPHY MARBLE CO INC,"773-928-4129",1124393
J P LARSEN INC,LARJP010,true,J P LARSEN INC,"708 293 0084",1124393
JUST RITE ACOUSTICS INC *,JUSRI010,true,JUST RITE ACOUSTICS INC *,(847) 357-8280,1124393
INDUSTRIAL DOOR CO,INDDO010,true,INDUSTRIAL DOOR CO,(847) 860-8895,1124393
CALANCE*,CALAN010,true,CALANCE*,,1175752
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,,1175752
GIMBEL ABRAMS + SINGER,GIMAB010,true,GIMBEL ABRAMS + SINGER,(312) 782-6574,1124393
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,,1176910
LOYOLA UNIVERSITY CHICAGO,LOYUN010,true,LOYOLA UNIVERSITY CHICAGO,"",1176910
KLEIN & HOFFMAN INC,KLEHO010,true,KLEIN & HOFFMAN INC,,1176910
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,"",1164310
